NOW,114.50308320523996,29.105135763289034,6615.0595703125,10.94510555267334,287.1221618652344,1292303320,5,0,1,0,0,908,'DFDDYSC','DFDDYSC_908'
NOW,115.8022987514906,29.529562181291304,6612.678657054901,10.829466760158539,286.3231292963028,1292303316,4,1,1,2,1,908,'DFDDYSC','DFDDYSC_908'
NOW,112.09286036806648,30.62167010740626,6610.3112161159515,11.271530032157898,283.6816836595535,1292303316,5,0,0,4,1,908,'DFDDYSC','DFDDYSC_908'
NOW,115.4924789327745,30.004492495663214,6609.513832211494,9.893414855003357,280.8072770833969,1292303313,5,1,1,4,1,908,'DFDDYSC','DFDDYSC_908'
NOW,113.8775376878036,28.981405545125643,6612.1081157922745,7.572825789451599,280.0123123526573,1292303313,3,1,1,1,0,908,'DFDDYSC','DFDDYSC_908'
NOW,115.7773755166791,29.445982806436113,6611.170493662357,9.825384259223938,278.7310273051262,1292303311,4,0,0,5,0,908,'DFDDYSC','DFDDYSC_908'
NOW,111.70366334890385,29.23826522882649,6610.550289332867,8.48647153377533,278.58917331695557,1292303309,0,0,1,1,1,908,'DFDDYSC','DFDDYSC_908'
NOW,112.86508747803353,31.418095560858255,6610.120832622051,6.998005509376526,278.2220472097397,1292303306,0,0,0,1,0,908,'DFDDYSC','DFDDYSC_908'
NOW,114.39469591582017,29.083396114539013,6609.711565077305,4.85868227481842,275.82325303554535,1292303302,3,0,1,3,0,908,'DFDDYSC','DFDDYSC_908'
NOW,112.92796550290075,28.269729404104563,6611.433645308018,6.867900490760803,273.8604029417038,1292303301,1,1,1,1,1,908,'DFDDYSC','DFDDYSC_908'
NOW,112.77708209337669,28.354376664211873,6608.988794863224,4.951307892799377,272.26687717437744,1292303297,5,1,1,0,1,908,'DFDDYSC','DFDDYSC_908'
NOW,112.4003434133937,28.553813044112946,6611.634848177433,3.1618703603744507,269.779869556427,1292303293,4,1,1,4,1,908,'DFDDYSC','DFDDYSC_908'
NOW,111.64407037668892,28.995240441913445,6612.135293126106,1.626513123512268,268.02791821956635,1292303291,3,1,1,2,1,908,'DFDDYSC','DFDDYSC_908'
NOW,114.77927453089255,29.15414840656471,6611.586237609386,0.08381283283233643,267.81669998168945,1292303291,2,0,1,5,0,908,'DFDDYSC','DFDDYSC_908'
NOW,115.66110907319366,29.087108255585292,6611.006887078285,0.05165225267410278,266.67863416671753,1292303287,4,1,0,3,1,908,'DFDDYSC','DFDDYSC_908'
NOW,112.26097071681521,31.138182301560143,6612.167672038078,1.6143785119056702,263.9715008735657,1292303284,4,0,1,0,0,908,'DFDDYSC','DFDDYSC_908'
NOW,112.10325060457338,30.993609886303258,6611.095406770706,2.5044296979904175,263.18085539340973,1292303283,0,0,1,4,0,908,'DFDDYSC','DFDDYSC_908'
NOW,111.71396218678721,29.251205792191993,6611.71160620451,1.942717730998993,260.49356830120087,1292303280,0,0,0,4,1,908,'DFDDYSC','DFDDYSC_908'
NOW,114.54195742008434,29.09719718854662,6609.634556233883,1.4374394416809082,260.38814532756805,1292303279,0,0,0,0,0,908,'DFDDYSC','DFDDYSC_908'
NOW,115.56779125798272,29.934920691621908,6606.712701022625,2.6099071502685547,258.6504865884781,1292303275,0,1,1,2,1,908,'DFDDYSC','DFDDYSC_908'
NOW,112.0330728127848,30.133546833191602,6607.137584388256,2.494431793689728,257.241038441658,1292303272,1,0,1,4,1,908,'DFDDYSC','DFDDYSC_908'
NOW,115.30275871006585,30.21638632983295,6606.860910952091,3.4018871188163757,255.7729173898697,1292303270,5,0,1,0,1,908,'DFDDYSC','DFDDYSC_908'
NOW,114.86013967988436,30.51124964876543,6604.882564604282,2.8205265402793884,253.7661818265915,1292303268,5,0,0,4,1,908,'DFDDYSC','DFDDYSC_908'
NOW,112.38017763826663,31.193529923036305,6605.432423353195,3.2271512150764465,250.9080754518509,1292303268,3,0,1,2,1,908,'DFDDYSC','DFDDYSC_908'
NOW,113.49974671870659,31.72568279453327,6606.7995928525925,2.369558870792389,249.4392124414444,1292303266,2,0,0,0,1,908,'DFDDYSC','DFDDYSC_908'
NOW,114.92122985743767,29.097809884846683,6606.989654541016,0.9152007699012756,247.6557240486145,1292303262,5,1,0,3,0,908,'DFDDYSC','DFDDYSC_908'
NOW,112.09413706781366,30.359166845138027,6604.79607963562,2.8489308953285217,247.40714782476425,1292303262,3,1,1,0,1,908,'DFDDYSC','DFDDYSC_908'
NOW,113.47013184761558,28.740845799260292,6602.706032514572,4.5317599177360535,246.56235820055008,1292303259,1,1,1,5,1,908,'DFDDYSC','DFDDYSC_908'
NOW,112.11334194686442,28.73225354542444,6601.059020996094,4.196691930294037,245.3502910733223,1292303259,3,1,1,1,0,908,'DFDDYSC','DFDDYSC_908'
NOW,112.0451340016779,30.120228130590732,6600.200791537762,5.092746615409851,243.6306830048561,1292303255,2,0,0,0,1,908,'DFDDYSC','DFDDYSC_908'
NOW,113.20954661266441,31.59392756250774,6601.358165800571,7.0916056632995605,243.5385217666626,1292303251,0,1,0,1,0,908,'DFDDYSC','DFDDYSC_908'
NOW,115.78329668142395,29.718422783357063,6601.16511631012,7.966065168380737,241.680438041687,1292303247,5,0,1,3,0,908,'DFDDYSC','DFDDYSC_908'
