NOW,117.34852825274575,39.961525023049205,1742.2723388671875,22.816688537597656,201.40492248535156,373459960,2,0,0,4,1,904,'DFDDYSC','DFDDYSC_904'
NOW,112.46757954318673,38.26772958052548,1740.6390577554703,20.09470534324646,199.9241180419922,373459963,0,1,1,0,1,904,'DFDDYSC','DFDDYSC_904'
NOW,114.91590268949099,36.98526619134504,1741.6124723553658,18.77391266822815,198.43899142742157,373459964,1,0,1,3,1,904,'DFDDYSC','DFDDYSC_904'
NOW,116.42487076143966,37.58849030073911,1739.9541113972664,15.948699951171875,197.18486154079437,373459967,2,1,1,4,1,904,'DFDDYSC','DFDDYSC_904'
NOW,114.22906495595272,40.443024583922714,1742.3984933495522,17.58345663547516,195.81489396095276,373459967,4,1,0,2,0,904,'DFDDYSC','DFDDYSC_904'
NOW,117.30464652105248,39.41124238084187,1745.319156229496,17.397048115730286,193.9986231327057,373459967,4,0,0,3,0,904,'DFDDYSC','DFDDYSC_904'
NOW,117.1537141868009,39.01895141096237,1745.1089849472046,19.674975752830505,192.86121273040771,373459971,0,0,0,3,1,904,'DFDDYSC','DFDDYSC_904'
NOW,114.8287137302393,36.9917400098404,1742.9030420780182,17.10642111301422,191.332794547081,373459972,0,1,0,5,0,904,'DFDDYSC','DFDDYSC_904'
NOW,117.36133443035435,39.8754734309809,1744.2220854759216,18.02612340450287,190.38134330511093,373459973,3,1,1,5,0,904,'DFDDYSC','DFDDYSC_904'
NOW,115.38179219938797,40.74318277230753,1744.7838598489761,16.32530653476715,188.4472512602806,373459975,2,0,1,5,1,904,'DFDDYSC','DFDDYSC_904'
NOW,117.37755335703751,39.69065803705328,1742.266426205635,15.632168114185333,186.3214356303215,373459978,0,1,1,3,1,904,'DFDDYSC','DFDDYSC_904'
NOW,116.78358223846185,40.18040994050322,1742.816456079483,14.432489931583405,183.51002258062363,373459979,3,0,1,3,1,904,'DFDDYSC','DFDDYSC_904'
NOW,112.97026480040662,39.64100879368778,1739.9423055648804,11.808509409427643,181.20598977804184,373459981,0,1,0,0,1,904,'DFDDYSC','DFDDYSC_904'
NOW,114.68131599668186,37.01957460242614,1738.5344533920288,13.004962503910065,180.05766063928604,373459984,4,0,0,1,0,904,'DFDDYSC','DFDDYSC_904'
NOW,112.86825914192542,39.57162372152082,1738.6582301855087,13.184762597084045,178.8189955353737,373459986,5,1,1,2,1,904,'DFDDYSC','DFDDYSC_904'
NOW,117.40540657526812,40.86025094914722,1741.0525776147842,10.308988451957703,176.3742898106575,373459986,0,0,1,0,0,904,'DFDDYSC','DFDDYSC_904'
NOW,116.87171532303454,40.181415168648655,1739.0816930532455,13.24335253238678,176.1508491039276,373459986,5,1,1,2,1,904,'DFDDYSC','DFDDYSC_904'
NOW,114.58938511493011,40.57647553592944,1738.8605803251266,10.481337189674377,175.60259127616882,373459986,5,0,0,5,0,904,'DFDDYSC','DFDDYSC_904'
NOW,115.26791485471574,37.00719076407788,1736.0636583566666,7.799958348274231,173.79907035827637,373459986,0,0,0,2,1,904,'DFDDYSC','DFDDYSC_904'
NOW,113.51907403547894,40.103027782723835,1734.4536994695663,9.332542181015015,171.49558210372925,373459987,2,1,1,3,1,904,'DFDDYSC','DFDDYSC_904'
NOW,117.36058633936318,39.94687726681044,1734.4379366636276,7.8212950229644775,168.71599984169006,373459990,2,0,1,4,1,904,'DFDDYSC','DFDDYSC_904'
NOW,117.03426264111248,40.14280775762256,1733.3403559923172,9.010590553283691,167.0116584300995,373459993,5,1,1,0,0,904,'DFDDYSC','DFDDYSC_904'
NOW,116.88833612250993,38.36585375303795,1734.368058681488,9.86736661195755,165.71291589736938,373459995,0,0,1,1,1,904,'DFDDYSC','DFDDYSC_904'
