NOW,104.4756660726085,26.854811357703337,7183.7939453125,61.21669387817383,265.3109130859375,'测试进程信息','测试订装信息',104.4756660726085,26.854811357703337,7303.810546875,10.677451133728027,0.36716896295547485,4,3,'测试身份证',1954160304,1,1,1,804,'DFDDFSC','DFDDFSC_804'
NOW,107.56343109301281,29.966472548457368,7185.121299505234,63.39401316642761,264.09430956840515,'测试进程信息','测试订装信息',107.56343109301281,29.966472548457368,7304.007404386997,10.032534897327423,0.023207545280456543,3,3,'测试身份证',1954160301,5,3,0,804,'DFDDFSC','DFDDFSC_804'
NOW,106.63222889882869,27.8777133548492,7185.183157861233,61.898486375808716,261.4651906490326,'测试进程信息','测试订装信息',106.63222889882869,27.8777133548492,7306.295592844486,12.335451900959015,0.03379589319229126,1,2,'测试身份证',1954160300,1,1,0,804,'DFDDFSC','DFDDFSC_804'
NOW,104.79071087678625,26.65371895512339,7183.835016429424,63.73926544189453,259.753604888916,'测试进程信息','测试订装信息',104.79071087678625,26.65371895512339,7306.207065105438,11.688099324703217,0.008254170417785645,1,1,'测试身份证',1954160298,1,0,0,804,'DFDDFSC','DFDDFSC_804'
NOW,103.65953315505794,27.40574708369771,7182.014077842236,61.59054517745972,256.93507981300354,'测试进程信息','测试订装信息',103.65953315505794,27.40574708369771,7307.614236831665,8.849095284938812,0.9627535939216614,1,4,'测试身份证',1954160294,1,1,1,804,'DFDDFSC','DFDDFSC_804'
NOW,103.71066953161512,28.585387213281756,7183.736492574215,59.97503852844238,254.6381185054779,'测试进程信息','测试订装信息',103.71066953161512,28.585387213281756,7307.02288377285,11.622720181941986,0.7200540900230408,0,0,'测试身份证',1954160292,3,5,1,804,'DFDDFSC','DFDDFSC_804'
NOW,103.81640605514873,27.263449622401737,7181.796772420406,60.73832833766937,254.17889696359634,'测试进程信息','测试订装信息',103.81640605514873,27.263449622401737,7304.724741816521,11.554636776447296,0.9320284128189087,1,3,'测试身份证',1954160289,2,3,1,804,'DFDDFSC','DFDDFSC_804'
NOW,106.23248871887928,29.501348189323416,7180.3332177996635,59.92248332500458,253.36118638515472,'测试进程信息','测试订装信息',106.23248871887928,29.501348189323416,7302.05303132534,13.701883375644684,0.7070505619049072,5,5,'测试身份证',1954160285,1,1,0,804,'DFDDFSC','DFDDFSC_804'
NOW,104.84849325021969,26.693901876155365,7182.526306331158,59.58175891637802,250.3682895898819,'测试进程信息','测试订装信息',104.84849325021969,26.693901876155365,7300.167477726936,10.725120842456818,1.3942853212356567,0,0,'测试身份证',1954160283,4,1,1,804,'DFDDFSC','DFDDFSC_804'
NOW,107.62276878461931,29.47426003844848,7181.979181647301,57.91451686620712,249.38066178560257,'测试进程信息','测试订装信息',107.62276878461931,29.47426003844848,7301.1906307935715,8.377977192401886,1.1671655178070068,4,4,'测试身份证',1954160281,0,5,1,804,'DFDDFSC','DFDDFSC_804'
NOW,103.69503590383393,28.25769196482602,7181.433817923069,59.33902734518051,248.03346425294876,'测试进程信息','测试订装信息',103.69503590383393,28.25769196482602,7299.6147038936615,8.372393012046814,1.068023443222046,2,2,'测试身份证',1954160277,3,3,1,804,'DFDDFSC','DFDDFSC_804'
NOW,105.7063435684959,29.525306006931505,7180.8022184967995,59.38019210100174,246.00536519289017,'测试进程信息','测试订装信息',105.7063435684959,29.525306006931505,7300.988499403,9.393332362174988,1.6250963807106018,4,1,'测试身份证',1954160275,4,1,0,804,'DFDDFSC','DFDDFSC_804'
NOW,107.01008859929962,30.27893422950219,7181.720074534416,57.068149864673615,243.707015812397,'测试进程信息','测试订装信息',107.01008859929962,30.27893422950219,7303.76473402977,6.681778788566589,2.2503321766853333,1,4,'测试身份证',1954160272,5,5,1,804,'DFDDFSC','DFDDFSC_804'
NOW,104.31865954892062,26.951145018164073,7179.669853568077,54.29938870668411,241.33680468797684,'测试进程信息','测试订装信息',104.31865954892062,26.951145018164073,7300.8191611766815,7.208707869052887,1.6595291495323181,1,3,'测试身份证',1954160270,4,5,1,804,'DFDDFSC','DFDDFSC_804'
NOW,106.6232529140997,27.948990388518784,7176.868569254875,53.35441732406616,239.14379101991653,'测试进程信息','测试订装信息',106.6232529140997,27.948990388518784,7301.541354715824,5.913326442241669,1.6971545219421387,4,3,'测试身份证',1954160270,4,3,0,804,'DFDDFSC','DFDDFSC_804'
NOW,103.83258287898911,29.967054427820006,7174.868483901024,54.417046308517456,236.52450209856033,'测试进程信息','测试订装信息',103.83258287898911,29.967054427820006,7303.300568878651,3.7379886507987976,2.115009844303131,1,4,'测试身份证',1954160267,4,2,1,804,'DFDDFSC','DFDDFSC_804'
NOW,103.67317655297761,27.96069615061289,7175.99810898304,54.884181797504425,235.66771638393402,'测试进程信息','测试订装信息',103.67317655297761,27.96069615061289,7300.5160692334175,5.9091379046440125,1.459258496761322,0,2,'测试身份证',1954160263,1,3,1,804,'DFDDFSC','DFDDFSC_804'
NOW,104.01484859638248,27.152659365821453,7174.788564562798,53.00922793149948,235.57550436258316,'测试进程信息','测试订装信息',104.01484859638248,27.152659365821453,7298.455729782581,4.367836892604828,0.939314603805542,1,0,'测试身份证',1954160262,5,5,1,804,'DFDDFSC','DFDDFSC_804'
NOW,106.87820903383262,30.969980883360094,7174.650518417358,52.6658148765564,235.29286444187164,'测试进程信息','测试订装信息',106.87820903383262,30.969980883360094,7298.986237287521,6.220597922801971,1.1540363430976868,4,0,'测试身份证',1954160261,2,0,0,804,'DFDDFSC','DFDDFSC_804'
NOW,105.59977715616962,30.731369768796288,7173.408247947693,51.897128105163574,234.1209923028946,'测试进程信息','测试订装信息',105.59977715616962,30.731369768796288,7296.597202062607,3.701129138469696,0.5567759275436401,2,0,'测试身份证',1954160260,0,5,1,804,'DFDDFSC','DFDDFSC_804'
NOW,105.94659879923839,30.812483222315716,7172.428229212761,49.91392958164215,233.08597338199615,'测试进程信息','测试订装信息',105.94659879923839,30.812483222315716,7295.094062805176,3.158306896686554,0.3322334289550781,4,2,'测试身份证',1954160259,0,5,0,804,'DFDDFSC','DFDDFSC_804'
NOW,105.40247425506713,27.304625268891954,7175.256322026253,51.12650001049042,232.9968671798706,'测试进程信息','测试订装信息',105.40247425506713,27.304625268891954,7297.166172742844,4.349295198917389,0.38669687509536743,0,0,'测试身份证',1954160256,1,4,1,804,'DFDDFSC','DFDDFSC_804'
