NOW,122.86617416716749,31.45261252325533,646.0863647460938,35.53727722167969,0.39257341623306274,122.86617416716749,31.45261252325533,5796.7734375,84.55001831054688,0.788580596446991,1,356.4920959472656,16.294897079467773,1799807936,0,5,1,2,'测试身份证',205,'QZJ','QZJ_205'
NOW,122.51144183894658,31.746975148435208,645.8894042372704,36.74828243255615,0.13619881868362427,122.51144183894658,31.746975148435208,5797.426415383816,82.09295535087585,0.3298909664154053,3,358.37872564792633,13.357734680175781,1799807937,2,4,1,2,'测试身份证',205,'QZJ','QZJ_205'
NOW,122.04297905881589,28.19272564978697,643.161024749279,36.83665478229523,0.28380775451660156,122.04297905881589,28.19272564978697,5797.423422396183,84.635990858078,0.41651225090026855,0,360.7425137758255,13.3445366024971,1799807939,2,0,1,0,'测试身份证',205,'QZJ','QZJ_205'
NOW,121.29362500543633,26.966535813507864,643.3085977435112,39.49151432514191,0.7898895740509033,121.29362500543633,26.966535813507864,5794.617913305759,82.73589718341827,0.5310734510421753,1,362.7328312397003,13.113861978054047,1799807942,3,2,0,3,'测试身份证',205,'QZJ','QZJ_205'
NOW,121.89420754746303,33.22422207664289,640.6847195029259,42.04489505290985,0.3456456661224365,121.89420754746303,33.22422207664289,5796.78002935648,81.23890006542206,0.05219358205795288,2,362.93378216028214,13.091938316822052,1799807945,1,4,1,1,'测试身份证',205,'QZJ','QZJ_205'
NOW,121.2719979159734,26.92996202320346,639.0671822428703,41.22245466709137,0.6342779397964478,121.2719979159734,26.92996202320346,5795.4702642560005,82.22420847415924,0.9842972755432129,0,363.85935044288635,12.080159723758698,1799807946,1,5,0,2,'测试身份证',205,'QZJ','QZJ_205'
NOW,121.89825440903358,33.300543990627624,637.9608778357506,42.32454168796539,0.18365603685379028,121.89825440903358,33.300543990627624,5794.48209553957,82.18970042467117,1.2985751628875732,0,364.39449548721313,9.833601772785187,1799807949,3,5,1,4,'测试身份证',205,'QZJ','QZJ_205'
NOW,123.0449006458432,31.140132684095096,639.2079945206642,40.22100508213043,0.3698914647102356,123.0449006458432,31.140132684095096,5794.716515958309,80.00842767953873,0.7937679886817932,0,367.2641668319702,8.971987903118134,1799807950,5,4,1,2,'测试身份证',205,'QZJ','QZJ_205'
NOW,121.83295324541005,33.526471538689634,636.2348504662514,39.20796024799347,0.8728718757629395,121.83295324541005,33.526471538689634,5793.240681946278,77.63271981477737,1.546546995639801,3,369.1326081752777,7.218379318714142,1799807953,1,0,0,4,'测试身份证',205,'QZJ','QZJ_205'
NOW,121.95375046767163,32.92701278210031,635.1655250191689,41.17038631439209,0.6506718397140503,121.95375046767163,32.92701278210031,5795.183386147022,79.29133170843124,2.249607503414154,2,369.94086503982544,6.738440036773682,1799807955,0,5,0,0,'测试身份证',205,'QZJ','QZJ_205'
NOW,122.62230414102304,31.691375326798255,633.3552377820015,39.31023168563843,0.008191168308258057,122.62230414102304,31.691375326798255,5796.002288877964,79.14495998620987,2.4044883847236633,4,372.0389087200165,5.30742609500885,1799807955,2,0,0,3,'测试身份证',205,'QZJ','QZJ_205'
NOW,123.08350340326949,31.096583396627366,634.1437475085258,39.620267152786255,0.8809705972671509,123.08350340326949,31.096583396627366,5798.114671289921,77.29348641633987,3.401542067527771,2,374.7427124977112,3.7276018857955933,1799807956,1,0,1,0,'测试身份证',205,'QZJ','QZJ_205'
NOW,123.04381802866337,30.058243420786823,636.9218704104424,37.84802794456482,1.768638253211975,123.04381802866337,30.058243420786823,5798.476625204086,76.68710851669312,2.8134719133377075,0,377.05572032928467,1.8268030881881714,1799807956,2,1,0,4,'测试身份证',205,'QZJ','QZJ_205'
NOW,121.54945061897946,27.371520087557307,637.4933279156685,35.00149655342102,2.1372523307800293,121.54945061897946,27.371520087557307,5800.3305505514145,74.8596453666687,3.2684521675109863,5,378.9507567882538,0.07604730129241943,1799807956,0,1,1,4,'测试身份证',205,'QZJ','QZJ_205'
NOW,123.03256394205961,30.279514810698263,634.6005273461342,32.2661030292511,1.45320463180542,123.03256394205961,30.279514810698263,5800.277606964111,76.78481125831604,3.0122782588005066,1,380.06087827682495,2.8833857774734497,1799807958,1,0,0,2,'测试身份证',205,'QZJ','QZJ_205'
NOW,122.57618825000011,31.701848971753318,637.005654156208,32.360542356967926,1.741770327091217,122.57618825000011,31.701848971753318,5797.953115940094,79.40286898612976,3.7937394976615906,1,381.36267733573914,2.909183442592621,1799807959,3,3,1,2,'测试身份证',205,'QZJ','QZJ_205'
