NOW,126.81041461168226,27.457373441384004,8800.0185546875,5.06976842880249,373.8538513183594,1174636600,3,3,1,0,401,'YJFJDD','YJFJDD_401'
NOW,126.84330550612106,27.545675684543685,8798.743469715118,6.860048174858093,373.6866264939308,1174636603,5,5,0,2,401,'YJFJDD','YJFJDD_401'
NOW,126.6263019335178,26.954595605782643,8799.68533706665,5.308600306510925,373.12346613407135,1174636605,1,1,1,5,401,'YJFJDD','YJFJDD_401'
NOW,123.05652734585034,33.6607487301014,8797.90346956253,3.4131842851638794,372.37063586711884,1174636609,2,1,1,7,401,'YJFJDD','YJFJDD_401'
NOW,121.74761461927739,33.91505817946647,8799.660136580467,3.4396732449531555,372.19243240356445,1174636611,3,0,0,7,401,'YJFJDD','YJFJDD_401'
NOW,125.10342325561737,32.82860042767674,8802.648686289787,2.8241618871688843,369.3182764053345,1174636615,2,1,0,11,401,'YJFJDD','YJFJDD_401'
NOW,126.78990417539158,31.786860678780315,8802.457852840424,0.0653306245803833,368.52182161808014,1174636619,3,1,0,12,401,'YJFJDD','YJFJDD_401'
NOW,127.30373976681275,28.563282274563193,8801.373788833618,2.3237470388412476,368.09465873241425,1174636619,5,3,1,13,401,'YJFJDD','YJFJDD_401'
NOW,127.43362487832407,29.37676814818185,8804.15808749199,0.2674490213394165,366.6830540895462,1174636622,2,4,0,17,401,'YJFJDD','YJFJDD_401'
NOW,127.30110289230332,31.212504092049972,8805.503598213196,2.205527186393738,364.0811756849289,1174636623,5,5,0,17,401,'YJFJDD','YJFJDD_401'
NOW,122.97768970777516,33.672994580293135,8803.792685985565,0.2809826135635376,363.70250910520554,1174636627,3,5,1,19,401,'YJFJDD','YJFJDD_401'
NOW,123.21303426131898,33.64429555612692,8802.757524490356,0.9176473021507263,361.7304918169975,1174636631,0,1,1,22,401,'YJFJDD','YJFJDD_401'
NOW,124.0444784383011,33.36639077057369,8801.816931188107,1.0516968369483948,360.33589071035385,1174636631,5,5,0,22,401,'YJFJDD','YJFJDD_401'
NOW,126.40878454352135,26.28749182229903,8800.156669318676,0.4109364151954651,357.88794630765915,1174636632,3,1,1,26,401,'YJFJDD','YJFJDD_401'
