NOW,108.13845372274922,35.936505344845095,367.5043640136719,11.765754699707031,223.9622802734375,789508376,5,2,0,108,'TK','TK_108'
NOW,106.47143936964979,31.569031808367345,366.0193738937378,14.618539810180664,221.19527912139893,789508377,5,3,1,108,'TK','TK_108'
NOW,106.68958157270461,28.82622513990811,367.2286400794983,13.492608904838562,219.85662531852722,789508381,0,5,1,108,'TK','TK_108'
NOW,106.53466573840188,31.669270147303806,367.68094778060913,13.526881098747253,218.27050602436066,789508382,2,2,0,108,'TK','TK_108'
NOW,107.63463499198768,35.59425854691479,365.9388382434845,13.803790032863617,217.09999001026154,789508384,2,2,1,108,'TK','TK_108'
NOW,106.27825397059655,29.79283230002549,363.12162947654724,14.192827999591827,214.907102227211,789508385,0,5,1,108,'TK','TK_108'
NOW,106.89197935878151,32.77196161694709,364.16944456100464,11.904482185840607,213.99435991048813,789508389,0,2,1,108,'TK','TK_108'
NOW,109.47303400403153,36.58464636645576,362.36507999897003,13.905193865299225,213.92777746915817,789508392,5,5,0,108,'TK','TK_108'
NOW,106.02423802897636,30.78042696239001,364.746799826622,12.569296658039093,211.0486060976982,789508392,1,4,0,108,'TK','TK_108'
NOW,106.57224917721425,29.2924710213476,364.85374987125397,12.30404818058014,210.99143427610397,789508392,5,2,1,108,'TK','TK_108'
NOW,106.92215895260951,32.84461876220307,366.371808886528,11.860072493553162,208.1938573718071,789508393,3,5,1,108,'TK','TK_108'
NOW,106.4058546334879,31.444228734224673,365.24045765399933,14.580819725990295,208.19109845161438,789508396,3,1,0,108,'TK','TK_108'
NOW,106.13307465161878,30.89262929847388,364.01342475414276,12.054508328437805,205.38766503334045,789508397,5,2,1,108,'TK','TK_108'
NOW,107.37585722924688,34.665619720820104,361.56003749370575,10.315747737884521,202.87953114509583,789508399,1,1,1,108,'TK','TK_108'
NOW,106.59455702591069,31.787234144417738,361.45235431194305,12.293034315109253,202.2883967757225,789508400,1,1,0,108,'TK','TK_108'
NOW,106.25388156988757,29.802118170918018,358.78100192546844,10.102720022201538,200.58354490995407,789508404,5,5,1,108,'TK','TK_108'
NOW,106.76803027051776,28.55011909167486,356.17177855968475,7.450893878936768,200.07682305574417,789508406,1,2,1,108,'TK','TK_108'
NOW,106.5320376981824,29.431067863523644,356.66582465171814,5.242169380187988,197.99645692110062,789508409,4,5,0,108,'TK','TK_108'
