NOW,122.61699609833474,36.42268262350183,6444.23974609375,39.007957458496094,0.5906909704208374,122.61699609833474,36.42268262350183,7443.40185546875,76.86093139648438,0.4123464822769165,5,476.8030700683594,396.4535827636719,110189080,0,0,0,1,'测试身份证',207,'QZJ','QZJ_207'
NOW,121.71524865759403,33.0833155824621,6443.507770180702,39.9355234503746,0.08995503187179565,121.71524865759403,33.0833155824621,7440.710671186447,76.25809401273727,0.24897140264511108,0,479.19306564331055,395.8077154159546,110189077,1,1,1,3,'测试身份证',207,'QZJ','QZJ_207'
NOW,122.72277613991766,36.45830457877573,6444.734154343605,37.03253024816513,0.059290289878845215,122.72277613991766,36.45830457877573,7439.679200530052,74.93070286512375,0.7310076951980591,2,481.8633306026459,393.6035749912262,110189073,4,1,0,3,'测试身份证',207,'QZJ','QZJ_207'
NOW,120.6912121732542,34.66795826576593,6442.173032641411,38.099425971508026,0.00857609510421753,120.6912121732542,34.66795826576593,7437.848684191704,76.75221556425095,0.16927963495254517,2,483.9829478263855,393.50049126148224,110189073,4,1,1,2,'测试身份证',207,'QZJ','QZJ_207'
NOW,123.16192820058052,31.523556636130845,6440.052803874016,37.035042107105255,1.0072450637817383,123.16192820058052,31.523556636130845,7434.96412050724,75.71230918169022,0.5560511946678162,4,484.66570913791656,391.5608232021332,110189070,3,1,1,0,'测试身份证',207,'QZJ','QZJ_207'
NOW,122.67376557309768,29.094830161936535,6437.506075501442,37.71264839172363,1.3613896369934082,122.67376557309768,29.094830161936535,7437.605015397072,75.53324776887894,1.3711960315704346,5,486.0954170227051,388.98675775527954,110189069,5,0,1,1,'测试身份证',207,'QZJ','QZJ_207'
NOW,122.26391044169455,28.540128441378652,6435.995206475258,37.860020220279694,0.4141460657119751,122.26391044169455,28.540128441378652,7435.043497681618,73.40868932008743,1.9276161193847656,3,486.4012773633003,388.3954331278801,110189067,3,4,0,0,'测试身份证',207,'QZJ','QZJ_207'
NOW,121.3921910846825,35.873846398553745,6434.786383152008,35.11475044488907,0.3186851143836975,121.3921910846825,35.873846398553745,7434.537978351116,70.59859901666641,1.8375096321105957,2,488.32505601644516,387.355235517025,110189066,4,0,0,1,'测试身份证',207,'QZJ','QZJ_207'
NOW,122.69891287322923,31.89326525617154,6435.9381647109985,35.9475793838501,0.35962963104248047,122.69891287322923,31.89326525617154,7435.344287216663,69.73907852172852,2.4535457491874695,5,489.2807991504669,386.10504454374313,110189064,5,4,1,2,'测试身份证',207,'QZJ','QZJ_207'
NOW,123.18032086726484,30.37849661606393,6438.339197635651,37.862714767456055,1.0091911554336548,123.18032086726484,30.37849661606393,7435.281936943531,70.05523979663849,3.3100501894950867,3,490.99989008903503,385.78330624103546,110189060,3,3,1,5,'测试身份证',207,'QZJ','QZJ_207'
NOW,121.56271138177684,33.254292481488115,6440.215940237045,39.91589093208313,1.7515292167663574,121.56271138177684,33.254292481488115,7433.298716366291,67.22327673435211,3.7916656732559204,4,493.6488673686981,384.7185482978821,110189058,4,0,0,1,'测试身份证',207,'QZJ','QZJ_207'
