NOW,117.59285990659475,30.770174272712417,8343.390625,4.337430000305176,460.6159362792969,672979552,4,0,0,0,306,'TEN','TEN_306'
NOW,117.27222664526622,30.51038315101485,8340.56549668312,5.777700781822205,459.3607120513916,672979552,5,4,0,4,306,'TEN','TEN_306'
NOW,117.23935423687143,30.487725300924307,8339.075135469437,8.47076165676117,457.70568788051605,672979555,2,1,1,7,306,'TEN','TEN_306'
NOW,119.60991129315974,31.96182476374,8339.789438307285,8.043687105178833,455.69993913173676,672979558,2,0,1,11,306,'TEN','TEN_306'
NOW,121.01314790467555,31.36377174019153,8342.429002344608,10.916048049926758,453.3623768091202,672979562,1,4,1,14,306,'TEN','TEN_306'
NOW,120.4683390954689,31.402170460718768,8341.194423377514,13.105899810791016,450.6402188539505,672979564,5,5,0,14,306,'TEN','TEN_306'
NOW,118.29670204511334,31.480467851262038,8338.798436105251,10.541395664215088,450.3082890510559,672979566,1,3,0,16,306,'TEN','TEN_306'
NOW,115.13323645197855,30.297209619353957,8336.093672931194,8.689955711364746,447.383846282959,672979569,5,3,0,20,306,'TEN','TEN_306'
NOW,119.68231722165903,31.94610816158195,8333.924930989742,6.430072784423828,445.46029794216156,672979571,1,1,0,21,306,'TEN','TEN_306'
NOW,118.12289686363219,31.239514885868832,8331.501301705837,4.39917778968811,444.7566667199135,672979574,2,5,0,25,306,'TEN','TEN_306'
NOW,114.68528527033634,30.522874888328495,8330.851304113865,2.0619943141937256,444.22866225242615,672979576,1,4,1,26,306,'TEN','TEN_306'
NOW,114.54040457535913,30.52685732849684,8333.072134077549,2.576531767845154,442.45494532585144,672979578,0,2,1,30,306,'TEN','TEN_306'
NOW,119.0972446489422,32.06078496382002,8333.668182253838,1.5295053720474243,439.7178723812103,672979581,4,0,1,34,306,'TEN','TEN_306'
NOW,117.11379408837715,30.40470155762878,8333.438688337803,0.07751286029815674,438.36759424209595,672979582,5,4,0,37,306,'TEN','TEN_306'
NOW,115.06262090419075,30.36092291893571,8331.700378715992,3.075541138648987,435.40932607650757,672979583,1,0,0,41,306,'TEN','TEN_306'
NOW,116.79503209681826,30.20208833957296,8334.66699296236,2.8276633620262146,434.14704728126526,672979584,5,5,0,41,306,'TEN','TEN_306'
NOW,117.65251049021953,30.829119949758184,8333.530434072018,2.908482253551483,432.62583231925964,672979587,3,1,1,44,306,'TEN','TEN_306'
