NOW,118.17759918793067,27.281209664064583,9127.8583984375,25.96399688720703,99.20543670654297,901770040,3,2,0,503,'TJZJC','TJZJC_503'
NOW,111.32128569416676,28.86968065684346,9128.10323369503,26.341542303562164,97.74181270599365,901770036,5,3,1,503,'TJZJC','TJZJC_503'
NOW,119.00363603419835,26.410627243457267,9126.67595410347,27.307844758033752,95.34666776657104,901770035,0,1,1,503,'TJZJC','TJZJC_503'
NOW,119.18504782074493,25.867946634017805,9125.861689269543,26.79719167947769,94.10061180591583,901770035,3,2,1,503,'TJZJC','TJZJC_503'
NOW,110.2463974164765,28.31717160664334,9124.59744900465,26.049460649490356,92.95144879817963,901770032,1,2,1,503,'TJZJC','TJZJC_503'
NOW,106.81363344919676,27.087341174805264,9125.13787138462,28.627742767333984,92.3414141535759,901770032,1,2,1,503,'TJZJC','TJZJC_503'
NOW,109.64680229459294,27.607405356857882,9122.60968720913,28.07138502597809,91.98661601543427,901770029,1,3,1,503,'TJZJC','TJZJC_503'
NOW,116.71208977267743,28.137081419026817,9119.963885426521,25.85862672328949,89.20474231243134,901770029,3,0,1,503,'TJZJC','TJZJC_503'
NOW,116.01437046923407,28.446607147268594,9120.738649368286,27.56087601184845,86.73816621303558,901770026,0,5,1,503,'TJZJC','TJZJC_503'
NOW,119.23211165741795,26.19199499471221,9121.29326403141,26.97021245956421,85.71958839893341,901770026,4,5,0,503,'TJZJC','TJZJC_503'
NOW,118.09665662633458,27.964320215903243,9121.92896169424,29.468974113464355,82.80183851718903,901770022,5,5,1,503,'TJZJC','TJZJC_503'
NOW,113.43111740461143,27.93190537573665,9120.759956300259,30.39195692539215,80.74874770641327,901770019,2,3,0,503,'TJZJC','TJZJC_503'
NOW,115.88377026194921,28.593164431659574,9121.090908527374,27.398064494132996,79.66947519779205,901770016,3,1,0,503,'TJZJC','TJZJC_503'
NOW,111.76333350948194,28.717087239517987,9119.540448665619,30.258248209953308,78.1731104850769,901770015,0,3,1,503,'TJZJC','TJZJC_503'
NOW,117.8130231093709,28.379200511748394,9117.037140607834,29.512597858905792,75.58273649215698,901770012,5,4,1,503,'TJZJC','TJZJC_503'
NOW,106.99835425068821,27.55468123858451,9115.000795602798,31.284214556217194,74.11287522315979,901770012,1,0,0,503,'TJZJC','TJZJC_503'
NOW,111.95097134948232,28.659267517263732,9113.210800528526,32.26786249876022,73.22994834184647,901770010,5,4,0,503,'TJZJC','TJZJC_503'
NOW,116.40418230381366,28.0028053159096,9115.764412999153,31.787681818008423,72.61754727363586,901770007,5,3,1,503,'TJZJC','TJZJC_503'
NOW,110.36015785829943,28.687045197083698,9114.067835330963,29.251317024230957,69.99165844917297,901770006,4,5,0,503,'TJZJC','TJZJC_503'
NOW,118.10455477250854,27.73375440338311,9114.212533533573,27.227968215942383,68.28887057304382,901770002,2,3,0,503,'TJZJC','TJZJC_503'
