NOW,111.35900467241335,39.0687488848497,6451.4609375,75.83183288574219,250.9045867919922,1783670552,0,1,1,0,1002,'SIXTEEN','SIXTEEN_1002'
NOW,108.39519935144844,40.666005762581975,6450.941272199154,74.66314792633057,250.10876482725143,1783670556,4,5,1,3,1002,'SIXTEEN','SIXTEEN_1002'
NOW,112.24836777859647,34.89056226402689,6448.293222844601,77.45132970809937,248.9977166056633,1783670556,0,3,0,3,1002,'SIXTEEN','SIXTEEN_1002'
NOW,110.51082050927913,36.930524442731176,6446.156607091427,77.59413373470306,246.76828449964523,1783670556,5,3,1,6,1002,'SIXTEEN','SIXTEEN_1002'
NOW,111.52718884755431,39.393723932715304,6448.78804820776,74.87835776805878,244.49542278051376,1783670559,4,0,1,9,1002,'SIXTEEN','SIXTEEN_1002'
NOW,110.51565063821946,37.08123644663068,6447.322694957256,72.23892748355865,241.92669957876205,1783670559,2,5,0,12,1002,'SIXTEEN','SIXTEEN_1002'
NOW,111.29641664484187,39.01905841626888,6447.153887093067,69.24646198749542,241.21884459257126,1783670561,0,2,0,15,1002,'SIXTEEN','SIXTEEN_1002'
NOW,108.12964767817715,40.68718271220417,6450.139066040516,69.92337876558304,240.4954578280449,1783670562,1,2,0,15,1002,'SIXTEEN','SIXTEEN_1002'
NOW,111.53010800978876,39.79200428673591,6449.102015078068,67.10122328996658,239.89100682735443,1783670564,1,0,1,19,1002,'SIXTEEN','SIXTEEN_1002'
NOW,108.12338957350471,40.700380355103,6450.6058285832405,66.13090360164642,238.2286627292633,1783670565,1,2,0,19,1002,'SIXTEEN','SIXTEEN_1002'
NOW,109.23405330824899,40.6009619131136,6452.043654501438,68.98809278011322,235.76663398742676,1783670567,4,5,0,20,1002,'SIXTEEN','SIXTEEN_1002'
NOW,109.98668739046927,40.536304165858425,6452.5528202056885,71.19801390171051,235.48511290550232,1783670571,1,1,1,22,1002,'SIXTEEN','SIXTEEN_1002'
NOW,110.5187253119884,37.21876644248523,6451.217875242233,71.86636459827423,232.5759346485138,1783670574,4,1,0,23,1002,'SIXTEEN','SIXTEEN_1002'
NOW,110.69148169054958,38.276706035611504,6450.930400729179,70.7775526046753,231.80654567480087,1783670577,3,3,0,23,1002,'SIXTEEN','SIXTEEN_1002'
NOW,110.37622520344011,40.480806854698244,6451.024502813816,73.58597350120544,229.77997249364853,1783670579,2,3,0,23,1002,'SIXTEEN','SIXTEEN_1002'
NOW,109.87573819503687,40.54895041506103,6449.538605749607,75.91523957252502,228.2462655901909,1783670579,4,5,1,25,1002,'SIXTEEN','SIXTEEN_1002'
NOW,111.00886636166598,40.38213759132048,6447.885998427868,73.08621883392334,225.93833631277084,1783670580,5,3,0,25,1002,'SIXTEEN','SIXTEEN_1002'
NOW,111.41988914285523,39.133140564748615,6447.596856832504,73.69008672237396,225.56411790847778,1783670584,3,1,0,25,1002,'SIXTEEN','SIXTEEN_1002'
NOW,107.62714196610193,40.73346679247499,6446.937458455563,71.97657895088196,224.3206000328064,1783670585,5,2,0,29,1002,'SIXTEEN','SIXTEEN_1002'
NOW,109.80870533801226,40.54576962997873,6448.753547847271,72.05466306209564,223.13924527168274,1783670588,4,2,1,31,1002,'SIXTEEN','SIXTEEN_1002'
NOW,108.6685246397852,40.63822698818574,6447.941341876984,71.75316488742828,222.67106479406357,1783670590,4,3,1,35,1002,'SIXTEEN','SIXTEEN_1002'
NOW,112.49284392745612,34.932093339506466,6444.971373081207,73.28953468799591,220.7699458003044,1783670594,1,5,0,36,1002,'SIXTEEN','SIXTEEN_1002'
NOW,110.50232505702783,36.23636328944692,6442.4386830329895,71.05765163898468,218.29906004667282,1783670598,4,5,1,39,1002,'SIXTEEN','SIXTEEN_1002'
